"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","A chromometer value of fresh root|CO_334:0002066","B chromometer value of fresh root|CO_334:0002064","L chromometer of fresh root|CO_334:0002065","apical pubescence visual rating 0-2|CO_334:0000309","branching level counting|CO_334:0000079","branching level counting|month 6|COMP:0000151","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content by specific gravity method|CO_334:0000160","dry matter content percentage|CO_334:0000092","dry matter visual rating 1-3|CO_334:0002012","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first apical branch height measurement in cm|month 6|COMP:0000083","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height measurement in cm|month 6|COMP:0000081","plant height measurement in cm|month 9|COMP:0000082","plant shape visual assessment 1-4|CO_334:0000264","plant stands harvested counting|CO_334:0000010","proportion lodged plants in percentage|CO_334:0000094","root neck length visual rating 0-7|CO_334:0000022","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","specific gravity|CO_334:0000163","sprout count at one-month|CO_334:0000213","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","staygreen visual scale 1-9|CO_334:0000224","stem diameter measurement in cm|month 6|COMP:0000130","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","top yield|CO_334:0000017","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","yield visual rating 1-3|CO_334:0002011","notes"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411338","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_680","1","34","680","34","1","check","","","","","","","","","","","0.1","29.9","87.9","0","","","1.0","2","0.0","0.0","1","1","5","","43.3","","7.3","1","","","5","16.8","4.4","8.4","0.7","5","7","","","","","","5","","3","23","","","2","","5","5","1.0","","","1","3","1","2","5","8.7","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411684","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_714","1","36","714","36","7","check","","","","","","","","","","","0.1","16.4","87.4","0","","","1.0","3","1.0","1.0","3","3","5","","38.6","","6.3","1","","","5","16.3","7.7","8.2","0.5","3","3","","","","","","5","","3","22","","","2","","5","5","1.0","","","1","3","1","2","5","15.3","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411753","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_724","1","37","724","37","4","check","","","","","","","","","","","0.5","21.1","83.2","0","","","0.6","2","0.0","0.0","1","1","5","","41.6","","6.7","1","","","3","16.2","15.9","8.1","0.3","5","9","","","","","","5","","3","20","","","4","","5","5","1.0","","","1","3","1","3","5","31.7","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411498","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_776","1","39","776","39","16","check","","","","","","","","","","","0.1","13.9","85.5","1","","","1.0","2","0.0","0.0","1","1","5","","35.2","","5.4","1","","","3","15.4","10.8","7.7","0.4","5","7","","","","","","5","","3","23","","","2","","5","5","1.0","","","1","3","1","2","5","21.5","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411566","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_818","1","41","818","41","18","check","","","","","","","","","","","0.2","14.1","82.9","2","","","1.0","2","0.0","0.0","1","1","5","","34.6","","5.1","1","","","5","14.7","3.1","7.4","0.7","5","7","","","","","","5","","3","24","","","2","","5","5","1.0","","","1","1","1","2","5","6.1","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4410804","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_830","1","42","830","42","11","check","","","","","","","","","","","0.1","15.6","84.9","0","","","1.0","3","0.0","0.0","1","1","5","","35.4","","5.1","1","","","3","14.5","6.9","7.3","0.5","5","8","","","","","","4","","3","22","","","4","","5","4","1.0","","","1","3","1","2","5","13.8","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411479","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_858","1","43","858","43","18","check","","","","","","","","","","","0.2","15.7","84.9","1","","","1.0","2","1.0","1.0","4","4","5","","31.2","","4.4","3","","","3","14.2","6.7","7.1","0.5","3","9","","","","","","4","","3","18","","","","","3","5","0.6","","","1","1","1","1","5","13.3","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4412017","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_907","1","46","907","46","14","check","","","","","","","","","","","0.5","16.8","87.6","0","","","0.8","2","0.0","0.0","1","1","5","","42.1","","5.6","1","","","5","13.3","2.4","6.7","0.7","3","7","","","","","","4","","3","24","","","1","","4","4","0.8","","","1","3","1","2","5","4.7","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4411010","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_943","1","48","943","48","18","check","","","","","","","","","","","0.0","16.1","89.7","1","","","1.0","3","0.0","0.0","1","1","5","","37.3","","4.7","1","","","5","12.5","7.6","6.3","0.5","3","7","","","","","","4","","3","23","","","0","","5","5","1.0","","","1","3","1","2","3","15.2","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","4412312","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_984","1","50","984","50","17","check","","","","","","","","","","","0.2","19.0","87.9","","","","0.6","2","0.0","0.0","1","1","5","","43.0","","5.1","1","","","5","11.8","5.8","5.9","0.5","5","5","","","","","","5","","3","28","","","0","","5","5","1.0","","","3","3","1","2","5","11.5","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411448","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_149","1","8","149","8","12","check","","","","","","","","","","","0.4","15.7","86.1","2","","","0.6","3","0.0","0.0","1","1","5","","37.1","","10.6","1","","","5","28.5","11.6","14.3","0.6","5","7","","","","","","5","","3","35","","","0","","5","5","1.0","","","1","3","1","2","5","23.2","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411902","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_184","1","10","184","10","17","check","","","","","","","","","","","0.2","15.9","90.2","1","","","1.0","3","0.0","0.5","1","3","5","","34.1","","9.2","1","","","5","27.0","9.4","13.5","0.6","5","7","","","","","","4","","3","23","","","2","","5","4","1.0","","","1","1","1","2","7","18.8","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411038","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_208","1","11","208","11","8","check","","","","","","","","","","","-0.1","15.6","88.6","0","","","1.0","2","0.0","0.0","1","1","5","","41.1","","10.8","1","","","5","26.2","9.3","13.1","0.6","5","7","","","","","","5","","3","44","","","0","","5","5","1.0","","","1","3","1","2","5","18.5","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4410929","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_259","1","13","259","13","19","check","","","","","","","","","","","0.3","14.3","90.9","1","","","1.0","2","0.0","0.0","1","1","5","","41.4","","10.2","1","","","3","24.6","6.3","12.3","0.7","3","9","","","","","","5","","3","40","","","0","","5","5","1.0","","","3","3","1","2","5","12.5","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411966","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_284","1","15","284","15","4","check","","","","","","","","","","","0.5","15.5","89.3","0","","","0.6","2","0.0","0.0","1","1","5","","40.8","","9.8","1","","","5","24.0","4.2","12.0","0.7","3","7","","","","","","5","","3","46","","","2","","5","5","1.0","","","1","3","1","2","5","8.4","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411245","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_31","1","2","31","2","10","check","","","","","","","","","","","0.3","17.0","86.4","1","","","1.0","2","0.0","0.0","1","","5","","40.5","","16.0","1","","","3","39.5","13.4","19.8","0.6","5","8","","","","","","5","","3","54","","","0","","5","5","1.0","","","1","3","1","2","5","26.8","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411472","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_324","1","17","324","17","4","check","","","","","","","","","","","0.2","15.8","91.4","2","","","1.0","2","0.0","0.0","1","1","5","","39.7","","9.2","1","","","3","23.1","11.2","11.6","0.5","5","9","","","","","","5","","3","29","","","0","","5","5","1.0","","","1","3","1","2","7","22.3","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4410944","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_373","1","19","373","19","13","check","","","","","","","","","","","0.5","16.2","87.5","0","","","0.8","2","1.0","1.0","3","4","5","","42.2","","9.2","1","","","3","21.8","6.3","10.9","0.6","5","8","","","","","","5","","3","43","","","0","","5","5","1.0","","","1","3","1","2","3","12.6","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411263","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_438","1","22","438","22","3","check","","","","","","","","","","","0.2","15.6","86.1","1","","","1.0","3","1.0","1.0","3","3","5","","39.4","","8.2","1","","","3","20.9","14.9","10.5","0.4","7","9","","","","","","5","","3","41","","","0","","5","5","1.0","","","1","3","1","2","5","29.8","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411544","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_448","1","23","448","23","8","check","","","","","","","","","","","0.2","16.4","89.9","2","","","1.0","2","1.0","0.0","1","1","5","","36.0","","7.5","1","","","3","20.7","8.2","10.4","0.6","5","8","","","","","","5","","3","45","","","0","","5","5","1.0","","","3","3","1","2","5","16.3","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4412020","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_466","1","24","466","24","15","check","","","","","","","","","","","0.1","14.9","89.6","0","","","1.0","2","0.0","0.0","1","1","5","","41.8","","8.5","1","","","3","20.4","13.4","10.2","0.4","5","8","","","","","","5","","3","45","","","0","","5","5","1.0","","","1","3","1","2","5","26.7","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411231","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_515","1","26","515","26","6","check","","","","","","","","","","","0.3","14.3","88.3","0","","","0.8","2","0.0","0.0","1","1","5","","34.6","","6.7","1","","","5","19.5","5.6","9.8","0.6","3","7","","","","","","5","","3","33","","","2","","5","5","1.0","","","1","3","1","2","5","11.1","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4410985","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_544","1","28","544","28","17","check","","","","","","","","","","","0.5","30.6","88.3","0","","","1.0","2","0.0","0.0","1","1","5","","40.5","","7.7","1","","","5","19.0","4.5","9.5","0.7","5","7","","","","","","5","","3","40","","","0","","5","5","1.0","","","1","3","2","2","5","9.0","2","9",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4411475","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_73","1","4","73","4","8","check","","","","","","","","","","","0.3","15.1","90.1","0","","","1.0","2","0.0","0.4","1","3","5","","42.6","","14.2","1","","","5","33.4","7.2","16.7","0.7","5","7","","","","","","5","","3","50","","","0","","5","5","1.0","","","1","3","1","2","5","14.4","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","5","IITA-TMS-IBA30572","","plot","4412053","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA30572_92","1","5","92","5","12","check","","","","","","","","","","","0.2","17.2","89.0","0","","","1.0","2","0.0","0.0","1","1","5","","39.2","","12.4","1","","","5","31.5","12.8","15.8","0.6","5","8","","","","","","5","","3","50","","","6","","5","5","1.0","","","1","3","1","2","5","25.6","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","4410993","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA980581_104","1","6","104","6","17","check","","","","","","","","","","","0.2","15.3","90.6","0","","","1.0","2","0.0","0.0","1","1","5","","40.8","","12.6","1","","","5","30.9","6.7","15.5","0.7","5","8","","","","","","5","","3","32","","","0","","5","5","1.0","","","1","2","1","2","5","13.4","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","4411889","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA980581_124","1","7","124","7","4","check","","","","","","","","","","","0.5","14.8","89.1","0","","","1.0","2","0.0","0.0","1","1","5","","40.2","","11.9","1","","","5","29.5","12.2","14.8","0.5","7","8","","","","","","5","","3","38","","","0","","5","5","1.0","","","1","3","1","2","5","24.3","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","4411755","2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA980581_172","1","9","172","9","12","check","","","","","","","","","","","0.4","29.6","85.5","2","","","0.2","2","0.0","0.0","1","1","5","","42.8","","11.7","1","","","5","27.4","5.5","13.7","0.7","7","3","","","","","","5","","3","39","","","0","","5","5","1.0","","","1","2","2","2","5","10.9","2","5",""," (Operator: @mahmud, Time: )"
