TRIAL,YEAR_HARVEST,LOCATION,TRIAL_TYPE,PLOT_NAME,ACCESSION_NAME,PEDIGREE,FAMILY,DARTSEQLD,PLOT_NUMBER,BLOCK_NUMBER,IS_A_CONTROL,REP_NUMBER,RANGE_NUMBER,ROW_NUMBER,COL_NUMBER,SPROUT,SPRTCT1,SPRTCT3,VIGOR,CMD1S,CMD1I,CMD3S,MCMDS,CMD3I,MCMDI,CBB3S,CBB3I,PUBESEVERITY3,APICOL3,PETCOL3,LCOL3,LFSHP3,PLTHT1,BRNHT1,PLTHT2,BRNHT2,PLTHT3,BRNHT3,PLTHT3MAP,BRNHT3MAP,PLTHT4,PLTHT5,PLTHT6,PLTHT8MAP,PLTHT,BRNHT4,BRNHT5,BRNHT,BRNHT6,BRNHT8MAP,LVBRH4,LVBRH5,LVBRH6,LVBRH8MAP,STEMGIRTH4,STEMGIRTH5,STEMGIRTH6,STEMGIRTH8MAP,NOHAV,RTNO,RTROT,RTSZ,RTSHP,RTOUTCOL,RTINNCOL,PLPCOL,TC,NKLGT,EASEPL,SHTWT,RTWT,DM,FYLD,DYLD,HI,TYLD,L.1,A.1,B.1,L.2,A.2,B.2,L,A,B
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2119P0005_602,TMS21F2119P0005,TMS14F1035P0004/TMS15F1100P0005,TMS21F2119,,602,31,,1,,31,2,1,5,5,7,3,1,4,3.5,1,1,2,1,0,5,7,5,5,120,100,100,90,110,70,110,86.7,140,170,210,173.3,128,77,95,86.4,105,92.3,1,1,1,1,0.7,0.6,0.9,0.8,5,27,0,3,2,3,1,1,1,3,1,5.25,6.5,36.86,15.6,5.75,0.55,12.6,87.35,0.97,17.29,87.18,0.97,17.2,87.27,0.97,17.25
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2169P0001_603,TMS21F2169P0001,TMS18F1015P0015/TMS18F1562P0004,TMS21F2169,,603,31,,1,,31,3,1,5,5,7,3,1,5,4,1,1,2,0.8,0,5,7,5,5,100,60,90,55,85,40,91.7,51.7,190,225,225,213.3,138,35,50,48,60,48.3,2,3,3,2.7,1,1.2,1.1,1.1,5,24,0,3,2,3,1,1,1,3,1,15.25,5.5,37.41,13.2,4.94,0.27,36.6,89.84,-0.02,17.04,89.48,0,16.87,89.66,-0.01,16.96
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2072P0006_604,TMS21F2072P0006,TMS18F1309P0044/TMS15F1474P0007,TMS21F2072,,604,31,,1,,31,4,1,5,5,7,1,0,1,1,0,0,2,0.6,1,3,8,3,5,90,60,80,65,95,65,88.3,63.3,125,215,225,188.3,121,70,60,64,70,66.7,4,3,3,3.3,1,0.8,0.8,0.9,5,35,0,5,2,3,1,1,1,3,1,4.75,9,34.51,21.6,7.45,0.65,11.4,88.76,1.47,31.32,87.12,1.69,30.73,87.94,1.58,31.03
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2059P0004_605,TMS21F2059P0004,TMS18F1015P0015/TMS18F1288P0003,TMS21F2059,,605,31,,1,,31,5,1,5,5,7,1,0,1,1,0,0,2,0.6,0,5,8,3,5,90,60,90,70,75,0,85,43.3,225,225,230,226.7,141,70,75,55,80,75,2,3,2,2.3,1.2,1.1,0.9,1.1,4,27,0,7,2,3,1,2,2,3,1,18.4,11.85,41.35,28.44,11.76,0.39,44.16,86.01,1.16,29.22,86.68,1.13,29.13,86.35,1.15,29.18
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2108P0001_606,TMS21F2108P0001,TMS14F1035P0004/TMS15F1302P0027,TMS21F2108,,606,31,,1,,31,6,0.8,4,4,5,1,0,1,1,0,0,2,1,0,5,7,5,5,60,0,50,0,40,0,50,0,125,150,145,140,85,,,,70,70,,,1,1,0.5,0.6,0.8,0.6,4,26,0,3,2,3,1,1,1,3,1,1.5,4.8,41.73,11.52,4.81,0.76,3.6,88.26,0.79,19.99,87.85,0.77,19.87,88.06,0.78,19.93
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2116P0001_607,TMS21F2116P0001,TMS18F1289P0004/TMS18F1015P0015,TMS21F2116,,607,31,,1,,31,7,1,5,5,5,4,1,4,4,1,1,2,0.6,2,3,7,3,5,55,40,50,0,45,0,50,13.3,180,165,170,171.7,99,95,50,37,45,63.3,2,2,2,2,0.8,0.5,0.9,0.8,5,17,0,5,2,3,1,1,1,3,1,10.25,5.2,38.66,12.48,4.82,0.34,24.6,88.64,0.16,17.72,87.88,0.18,17.5,88.26,0.17,17.61
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2250P0106_608,TMS21F2250P0106,TMS18F1033P0018/?,TMS21F2250,,608,31,,1,,31,8,1,5,5,3,1,0,1,1,0,0,2,0.6,1,5,7,5,5,55,0,65,0,75,60,65,20,135,130,200,155,92,65,30,31,,47.5,1,1,,1,0.6,0.5,1.1,0.7,5,17,0,3,2,3,1,1,1,3,1,2.75,2.95,46.3,7.08,3.28,0.52,6.6,89.46,0.41,16.29,88.76,0.32,16.35,89.11,0.37,16.32
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2186P0006_609,TMS21F2186P0006,TMS18F1309P0044/TMS18F1299P0012,TMS21F2186,,609,31,,1,,31,9,0.8,4,4,5,1,0,1,1,0,0,2,0.8,0,7,7,5,5,65,0,45,0,60,0,56.7,0,195,230,210,211.7,119,,,,,,,,,,0.9,1.1,1,1,4,10,2,5,2,3,1,1,1,3,1,6.35,4.1,39.05,9.84,3.84,0.39,15.24,88.59,0.51,16.34,88.58,0.55,16.6,88.59,0.53,16.47
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2248P0074_610,TMS21F2248P0074,TMS18F1286P0003/?,TMS21F2248,,610,31,,1,,31,10,1,5,5,7,1,0,1,1,0,0,2,0.6,0,7,7,5,5,65,50,70,45,60,40,65,45,170,125,125,140,98,40,45,44,50,45,2,2,2,2,0.6,0.8,0.7,0.7,5,40,3,5,2,3,1,1,1,3,1,8.9,8.1,40.34,19.44,7.84,0.48,21.36,90,0.19,17.33,89.37,0.2,17.16,89.69,0.2,17.25
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2196P0001_611,TMS21F2196P0001,TMS18F1047P0024/TMS18F1033P0018,TMS21F2196,,611,31,,1,,31,11,1,5,5,5,3,1,4,3.5,1,1,2,0.8,0,5,7,5,5,65,0,50,0,78,0,64.3,0,190,185,185,186.7,113.6,90,115,41,115,106.7,2,1,1,1.3,0.9,0.8,0.8,0.8,5,20,3,5,2,3,1,1,1,3,1,7.4,5.65,40.43,13.56,5.48,0.43,17.76,87.69,0.79,16.57,87.33,0.77,16.42,87.51,0.78,16.5
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2254P0066_612,TMS21F2254P0066,TMS18F1419P0037/?,TMS21F2254,,612,31,,1,,31,12,1,5,5,3,1,0,1,1,0,0,2,0.6,0,5,7,5,5,50,0,72,0,55,0,59,0,155,200,185,180,106.4,,,,,,,,,,0.7,0.9,0.7,0.8,5,7,6,3,2,3,1,1,1,3,1,3.85,1.1,,2.64,,0.22,9.24,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS13F1343P0022_613,TMS13F1343P0022,IITA-TMS-IBA970425/IITA-TMS-IBA930007,TMS13F1343,DARTSEQLD,613,31,1,1,,31,13,1,5,5,5,1,0,1,1,0,0,2,0.8,0,5,7,5,5,50,40,50,42,50,45,50,42.3,210,115,110,145,95,45,45,43.4,45,45,1,2,1,1.3,0.6,0.7,0.8,0.7,4,37,0,5,2,3,1,1,1,3,1,5.5,12,,28.8,,0.69,13.2,89.22,0.22,16.76,88.42,0.2,16.34,88.82,0.21,16.55
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1269P0003_614,TMS21F1269P0003,TMS13F1053P0010/IITA-TMS-IBA30572,TMS21F1269,,614,31,,1,,31,14,1,5,5,5,1,0,1,1,0,0,2,0.6,0,7,8,3,5,50,42,35,0,35,0,40,14,135,125,135,131.7,76,25,20,17.4,40,28.3,1,2,1,1.3,0.6,0.5,0.7,0.6,5,17,0,3,2,3,1,1,1,3,1,6.85,5.95,43.29,14.28,6.18,0.46,16.44,87.78,0.78,16.69,87.18,0.77,16.51,87.48,0.78,16.6
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2251P0014_615,TMS21F2251P0014,TMS18F1159P0011/?,TMS21F2251,,615,31,,1,,31,15,1,5,5,3,1,0,1,1,0,0,2,0.4,0,5,7,5,5,50,40,55,0,80,0,61.7,13.3,205,175,235,205,113,95,125,52,90,103.3,1,1,2,1.3,1,0.7,1.2,1,5,24,0,3,2,3,1,1,1,3,1,7.05,4.3,47.77,10.32,4.93,0.38,16.92,88.82,1.17,15.42,87.22,1.2,15.29,88.02,1.19,15.36
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2233P0004_616,TMS21F2233P0004,TMS15F1394P0007/?,TMS21F2233,,616,31,,1,,31,16,1,5,5,5,2,0.4,2,2,0.6,0.5,2,0.4,0,5,7,5,5,60,50,65,50,50,45,58.3,48.3,155,160,160,158.3,98,45,55,49,55,51.7,2,1,1,1.3,0.9,0.8,0.9,0.8,5,28,3,5,2,3,1,1,1,3,1,6.45,9.05,40.73,21.72,8.85,0.58,15.48,87.91,0.02,27.16,87.95,0,27.04,87.93,0.01,27.1
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2130P0005_617,TMS21F2130P0005,TMS15F1302P0020/TMS18F1481P0029,TMS21F2130,,617,31,,1,,31,17,1,5,5,3,1,0,1,1,0,0,2,0.6,0,3,7,5,5,40,0,40,0,40,0,40,0,110,90,125,108.3,64,,,,,,,,,,0.7,0.6,0.7,0.6,5,30,0,5,2,3,1,1,1,3,1,2.52,6.25,38.75,15,5.81,0.71,6.05,88.48,0.83,15.44,87.81,0.83,15.1,88.15,0.83,15.27
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0017_618,TMS21F2242P0017,TMS15F1474P0004/?,TMS21F2242,,618,31,,1,,31,18,1,5,5,5,2,0.2,1,1.5,0,0.1,2,0.6,2,7,7,3,5,50,0,45,0,65,60,53.3,20,145,145,160,150,90,,,,65,65,,,1,1,0.7,0.6,0.9,0.8,5,28,0,5,2,3,1,2,2,3,1,6.4,9.15,41.9,21.96,9.2,0.59,15.36,85.48,0.26,27.8,88.66,0.44,27.43,87.07,0.35,27.62
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1294P0011_619,TMS21F1294P0011,TMS13F1304P0003/TMS14F1035P0004,TMS21F1294,,619,31,,1,,31,19,1,5,5,5,1,0,1,1,0,0,2,0.4,0,7,7,5,5,50,0,45,0,50,0,48.3,0,135,155,150,146.7,87,,,,55,55,,,1,1,0.7,0.7,0.7,0.7,5,7,5,3,2,3,1,1,1,3,1,3.3,1.3,43.52,3.12,1.36,0.28,7.92,88.84,0.67,15.98,87.85,0.57,15.66,88.35,0.62,15.82
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2144P0003_620,TMS21F2144P0003,TMS18F1474P0007/TMS15F1100P0005,TMS21F2144,,620,31,,1,,31,20,1,5,5,7,1,0,1,1,0,0,2,0.4,0,7,5,5,5,60,45,60,0,60,45,60,30,150,160,165,158.3,98,40,45,35,45,43.3,1,2,1,1.3,0.8,0.8,1.1,0.9,5,23,0,7,2,3,1,1,1,3,1,12.6,18.2,40.15,43.68,17.54,0.59,30.24,91.41,0.02,15.89,90.22,0.02,15.64,90.82,0.02,15.77
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2232P0042_621,TMS21F2232P0042,TMS18F1294P0011/?,TMS21F2232,,621,32,,1,,32,20,0.8,4,4,5,1,0,1,1,0,0,2,0.5,2,7,7,5,5,40,0,40,0,60,0,46.7,0,165,165,200,176.7,94,,,,,,,,,,0.6,0.8,1.3,0.9,5,21,6,5,2,3,1,1,1,3,1,7.65,6.85,41.32,16.44,6.79,0.47,18.36,87.9,0.64,16.77,87.01,0.59,16.66,87.46,0.62,16.72
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2252P0010_622,TMS21F2252P0010,TMS18F1279P0006/?,TMS21F2252,,622,32,,1,,32,19,1,5,5,5,1,0,1,1,0,0,2,0.8,0,7,5,5,5,50,45,50,45,50,40,50,43.3,175,170,135,160,99,50,50,46,50,50,2,2,1,1.7,1,0.9,0.8,0.9,5,17,3,5,2,3,1,1,1,3,1,9.25,6.9,41.37,16.56,6.85,0.43,22.2,90.44,0.35,16.29,89.15,0.34,16.03,89.8,0.35,16.16
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMEB419_623,TMEB419,,TMEB419,DARTSEQLD,623,32,1,1,,32,18,1,5,5,5,1,0,1,1,0,0,2,0.6,0,7,7,5,5,45,0,40,0,55,0,46.7,0,185,160,185,176.7,97,,,,,,,,,,1.9,1,0.9,1.3,4,11,4,5,2,3,1,,1,3,1,6.1,4,,9.6,,0.4,14.64,89.77,-0.09,16.05,89.03,-0.06,15.84,89.4,-0.08,15.95
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1288P0003_624,TMS18F1288P0003,TMS13F1106P0004/TMS13F1069P0024,TMS18F1288,DARTSEQLD,624,32,,1,,32,17,1,5,5,7,1,0,1,1,0,0,3,1,2,7,9,3,5,55,0,70,0,70,0,65,0,195,125,195,171.7,103,,145,,85,115,,1,2,1.5,0.7,1,0.9,0.9,5,11,2,7,2,3,1,1,1,5,1,9.55,9,37.95,21.6,8.2,0.49,22.92,89.34,0.16,16.49,89.28,0.15,16.37,89.31,0.16,16.43
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2251P0003_625,TMS21F2251P0003,TMS18F1159P0011/?,TMS21F2251,,625,32,,1,,32,16,1,5,4,5,1,0,1,1,0,0,2,0.5,1,5,7,5,5,50,0,55,0,45,0,50,0,155,235,210,200,108,,155,,60,107.5,,1,1,1,0.5,1.2,0.9,0.9,4,31,0,5,2,3,1,1,1,3,1,7.3,10.6,42.36,25.44,10.78,0.59,17.52,88.55,0.4,19.07,87.78,0.4,18.78,88.17,0.4,18.93
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2046P0004_626,TMS21F2046P0004,TMS15F1302P0020/TMS18F1288P0003,TMS21F2046,,626,32,,1,,32,15,1,5,5,3,4,1,4,4,1,1,2,0.6,1,7,9,3,5,70,0,68,0,62,0,66.7,0,190,175,180,181.7,113,,,,,,,,,,0.7,0.6,0.7,0.6,5,11,3,3,2,3,1,1,1,3,1,3.5,3.55,36.45,8.52,3.11,0.5,8.4,87.54,0.33,16.26,88.54,0.33,16.06,88.04,0.33,16.16
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0016_627,TMS21F2242P0016,TMS15F1474P0004/?,TMS21F2242,,627,32,,1,,32,14,1,5,5,7,1,0,1,1,0,0,2,0.6,1,7,7,5,5,65,46,70,65,80,55,71.7,55.3,230,225,195,216.7,134,50,65,56.2,55,56.7,1,1,1,1,0.8,0.8,0.5,0.7,5,34,0,5,2,3,1,1,1,3,1,14.9,13,39.06,31.2,12.19,0.47,35.76,91.05,-0.05,16.17,91.85,0.43,15.52,91.45,0.19,15.85
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2136P0003_628,TMS21F2136P0003,TMS18F1051P0039/TMS15F1100P0005,TMS21F2136,,628,32,,1,,32,13,1,5,5,7,1,0,3,2,0.6,0.3,2,0.6,1,7,7,5,5,100,85,90,75,60,55,83.3,71.7,210,195,185,196.7,131,80,85,76,45,70,2,2,2,2,0.8,0.8,0.6,0.7,5,41,0,5,2,3,1,1,1,3,1,12.05,17.25,36.93,41.4,15.29,0.59,28.92,91.35,0.18,15.78,91.07,0.2,15.94,91.21,0.19,15.86
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2185P0001_629,TMS21F2185P0001,TMS18F1288P0003/TMS18F1539P0086,TMS21F2185,,629,32,,1,,32,12,0.6,3,3,3,1,0,1,1,0,0,2,1,0,7,7,5,5,45,0,40,0,40,0,41.7,0,155,140,130,141.7,84,,,,,,,,,,0.5,0.7,0.5,0.6,3,12,0,3,2,2,1,2,2,3,1,1.5,2.35,31.43,5.64,1.77,0.61,3.6,89.62,0.51,29.78,89.19,0.53,29.49,89.41,0.52,29.64
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1279P0006_630,TMS18F1279P0006,TMS13F1053P0015/TMEB419,TMS18F1279,DARTSEQLD,630,32,,1,,32,11,1,5,5,5,1,0,1,1,0,0,3,0.8,0,7,7,5,5,55,50,50,45,45,0,50,31.7,160,175,180,171.7,97,45,55,39,45,48.3,2,2,2,2,0.7,1.5,1,1.1,4,11,0,,2,3,1,1,1,3,1,10.2,1.9,38.19,4.56,1.74,0.16,24.48,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2146P0001_631,TMS21F2146P0001,TMS18F1474P0007/TMS18F1163P0020,TMS21F2146,,631,32,,1,,32,10,1,5,5,7,1,0,1,1,0,0,2,0.6,0,7,7,5,5,80,45,80,45,85,50,81.7,46.7,210,205,205,206.7,132,60,55,51,50,55,3,3,3,3,1.1,1,0.6,0.9,5,29,0,5,2,3,1,1,1,5,1,13.7,14.3,35.12,34.32,12.05,0.51,32.88,88.72,0.7,16.99,87.19,0.69,16.8,87.96,0.7,16.9
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2142P0014_632,TMS21F2142P0014,TMS18F1420P0006/TMS18F1325P0021,TMS21F2142,,632,32,,1,,32,9,1,5,5,5,4,1,4,4,1,1,3,0.6,1,5,7,5,5,78,0,75,0,70,0,74.3,0,195,225,205,208.3,128.6,90,157,49.4,,123.5,2,1,,1.5,0.8,0.7,0.6,0.7,4,10,2,3,2,3,1,1,1,3,1,7.95,2.25,37.62,5.4,2.03,0.22,19.08,88.8,0.68,17.64,88.15,0.71,17.43,88.48,0.7,17.54
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_633,IITA-TMS-IBA070593,IITA-TMS-IBA011277/IITA-TMS-IBA990067,IITA-TMS-IBA070593,DARTSEQLD,633,32,1,1,,32,8,1,5,5,5,1,0,1,1,0,0,2,0.4,0,7,7,5,5,60,30,65,30,50,20,58.3,26.7,185,160,175,173.3,104,40,25,29,20,28.3,3,4,4,3.7,1.1,0.8,0.8,0.9,5,22,0,5,3,3,1,2,4,3,1,10.45,9.45,39.25,22.68,8.9,0.47,25.08,83.21,3.04,41.25,82.98,2.54,40.34,83.1,2.79,40.8
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2211P0001_634,TMS21F2211P0001,TMS18F1157P0033/TMS18F1481P0029,TMS21F2211,,634,32,,1,,32,7,0.6,3,3,3,4,1,4,4,1,1,2,1,1,7,7,5,5,45,0,40,0,44,0,43,0,155,110,125,130,78.8,,,,,,,,,,0.6,0.4,0.6,0.5,4,10,2,3,2,2,1,1,1,3,1,1.6,2.5,37.31,6,2.24,0.61,3.84,87.82,0.95,16.76,88.02,0.96,16.57,87.92,0.96,16.67
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2233P0003_635,TMS21F2233P0003,TMS15F1394P0007/?,TMS21F2233,,635,32,,1,,32,6,0.8,4,4,3,1,0,1,1,0,0,2,1,0,7,7,5,5,35,0,40,0,30,0,35,0,115,110,100,108.3,66,40,,,,40,1,,,1,0.7,0.5,0.5,0.5,4,9,0,3,2,3,1,1,1,3,1,2,2.05,41.11,4.92,2.02,0.51,4.8,87.62,0.25,16.82,87.13,0.26,16.54,87.38,0.26,16.68
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2134P0002_636,TMS21F2134P0002,TMS18F1047P0024/TMS18F1325P0021,TMS21F2134,,636,32,,1,,32,5,1,5,5,7,4,1,4,4,1,1,2,0.6,2,7,7,5,5,65,0,75,35,70,0,70,11.7,155,125,145,141.7,98,105,40,36,,72.5,1,3,,2,0.6,0.6,0.5,0.6,5,13,0,5,2,2,1,1,1,3,1,4.05,4.4,40.78,10.56,4.31,0.52,9.72,88.98,0.27,18.55,88.31,0.25,18.27,88.65,0.26,18.41
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2248P0056_637,TMS21F2248P0056,TMS18F1286P0003/?,TMS21F2248,,637,32,,1,,32,4,1,5,5,5,1,0,1,1,0,0,2,0.4,1,7,7,5,5,55,52,50,48,55,51,53.3,50.3,150,125,140,138.3,87,53,60,52.8,55,56,1,1,1,1,0.6,0.6,0.4,0.6,5,19,2,5,2,3,1,1,1,3,1,3.4,7.25,48.67,17.4,8.47,0.68,8.16,87.4,0.53,14.98,86.8,0.53,14.86,87.1,0.53,14.92
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1178P0025_638,TMS18F1178P0025,TMS15F1276P0003/TMS15F1159P0001,TMS18F1178,DARTSEQLD,638,32,,1,,32,3,1,5,5,5,1,0,1,1,0,0,2,0.6,0,5,5,5,5,50,0,45,37,60,35,51.7,24,100,105,125,110,72,33,45,30,35,37.7,1,1,2,1.3,0.6,0.6,0.8,0.7,4,19,3,3,2,3,1,1,1,3,1,3.4,5.55,42.79,13.32,5.7,0.62,8.16,88.36,0.3,16.35,87.57,0.26,16.16,87.97,0.28,16.26
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2052P0002_639,TMS21F2052P0002,TMS18F1051P0039/TMS18F1095P0041,TMS21F2052,,639,32,,1,,32,2,1,5,5,7,1,0,1,1,0,0,2,0.4,2,7,7,5,5,65,0,55,0,40,0,53.3,0,150,175,195,173.3,97,,,,,,,,,,0.7,0.9,1,0.9,5,11,3,5,2,3,1,2,2,3,1,9.25,4.7,38.05,11.28,4.29,0.34,22.2,86.51,0.74,31.65,85.76,0.77,31.13,86.14,0.76,31.39
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2250P0056_640,TMS21F2250P0056,TMS18F1033P0018/?,TMS21F2250,,640,32,,1,,32,1,1,5,5,7,3,0.6,3,3,1,0.8,3,0.6,0,7,7,5,5,75,45,70,66,72,35,72.3,48.7,130,120,135,128.3,93.4,37,70,50.6,45,50.7,2,1,1,1.3,0.7,0.6,0.6,0.6,5,14,2,3,2,3,1,2,2,3,1,3.85,3.35,40.46,8.04,3.25,0.47,9.24,87.75,-1.15,24.45,87.23,-1.13,24.14,87.49,-1.14,24.3
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2213P0002_641,TMS21F2213P0002,TMS15F1329P0005/TMS18F1298P0026,TMS21F2213,,641,33,,1,,33,1,1,5,5,5,4,1,4,4,1,1,3,0.6,0,7,9,5,5,50,0,70,0,65,0,61.7,0,115,130,105,116.7,86,60,80,28,65,68.3,1,1,1,1,0.5,0.7,0.2,0.5,5,15,2,3,2,3,1,1,1,3,1,2,1.9,42.51,4.56,1.94,0.49,4.8,87.07,0.74,17.17,87.25,0.73,16.87,87.16,0.74,17.02
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2180P0003_642,TMS21F2180P0003,TMS18F1309P0044/TMS15F1279P0006,TMS21F2180,,642,33,,1,,33,2,0.8,4,4,7,1,0,1,1,0,0,2,0.3,0,7,9,3,5,95,45,100,40,85,45,93.3,43.3,170,170,160,166.7,124,50,40,44,50,46.7,3,3,2,2.7,1.2,0.9,0.7,0.9,4,21,0,5,2,3,1,1,1,3,1,8.15,10.9,47.7,26.16,12.48,0.57,19.56,88.37,1.07,17.98,87.25,1.02,17.3,87.81,1.05,17.64
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2250P0042_643,TMS21F2250P0042,TMS18F1033P0018/?,TMS21F2250,,643,33,,1,,33,3,1,5,4,3,3,1,4,3.5,1,1,2,1,0,7,7,5,5,55,0,50,0,65,0,56.7,0,150,160,140,150,96,,,,,,,,,,0.4,0.4,0.5,0.5,4,9,2,3,2,2,1,1,1,3,1,1.65,1.35,,3.24,,0.45,3.96,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2242P0030_644,TMS21F2242P0030,TMS15F1474P0004/?,TMS21F2242,,644,33,,1,,33,4,1,5,5,7,1,0,1,1,0,0,3,0.6,1,7,7,5,5,65,55,65,55,70,55,66.7,55,160,150,140,150,102,55,57,55.4,60,57.3,2,1,2,1.7,0.3,0.7,0.8,0.6,5,11,2,3,2,3,1,1,1,3,1,8.75,2.65,42.98,6.36,2.73,0.23,21,87.5,0.42,16.89,87.22,0.39,16.84,87.36,0.41,16.87
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2193P0001_645,TMS21F2193P0001,TMS18F1309P0044/TMS18F1325P0021,TMS21F2193,,645,33,,1,,33,5,1,5,5,7,3,0.4,3,3,0.2,0.3,2,0.4,1,7,7,5,5,65,45,85,45,70,35,73.3,41.7,205,200,195,200,125,65,50,48,55,56.7,2,3,3,2.7,0.7,0.1,1.1,0.6,5,41,2,5,2,3,1,1,1,3,1,18.5,10.75,38.35,25.8,9.89,0.37,44.4,88.49,0.69,16,87.32,0.68,15.1,87.91,0.69,15.55
